"id","code","description","division/id","hierarchy","parent/id","section/id","hasDivision","hasParent","hasSection"
"ciiu.951",951,"Mantenimiento y reparación de computadores y equipo de comunicaciones","ciiu.95",,,,"True","False","False"
"ciiu.9511",9511,"Mantenimiento y reparación de computadores y de equipo periférico",,,"ciiu.951",,"False","True","False"
"ciiu.9512",9512,"Mantenimiento y reparación de equipos de comunicación",,,"ciiu.951",,"False","True","False"
"ciiu.952",952,"Mantenimiento y reparación de efectos personales y enseres domésticos","ciiu.95",,,,"True","False","False"
"ciiu.9521",9521,"Mantenimiento y reparación de aparatos electrónicos de consumo",,,"ciiu.952",,"False","True","False"
"ciiu.9522",9522,"Mantenimiento y reparación de aparatos y equipos domésticos y de jardinería ",,,"ciiu.952",,"False","True","False"
"ciiu.9523",9523,"Reparación de calzado y artículos de cuero",,,"ciiu.952",,"False","True","False"
"ciiu.9524",9524,"Reparación de muebles y accesorios para el hogar",,,"ciiu.952",,"False","True","False"
"ciiu.9529",9529,"Mantenimiento y reparación de otros efectos personales y enseres domésticos",,,"ciiu.952",,"False","True","False"
"ciiu.96",96,"Otras actividades de servicios personales",,,,"ciiu.19","False","False","True"
"ciiu.960",960,"Otras actividades de servicios personales","ciiu.96",,,,"True","False","False"
"ciiu.9601",9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel",,,"ciiu.960",,"False","True","False"
"ciiu.9602",9602,"Peluquería y otros tratamientos de belleza",,,"ciiu.960",,"False","True","False"
"ciiu.9603",9603,"Pompas fúnebres y actividades relacionadas",,,"ciiu.960",,"False","True","False"
"ciiu.9609",9609,"Otras actividades de servicios personales n.c.p.",,,"ciiu.960",,"False","True","False"
"ciiu.20","SECCIÓN T","ACTIVIDADES DE LOS HOGARES INDIVIDUALES EN CALIDAD DE EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES INDIVIDUALES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO",,,,,"False","False","False"
"ciiu.201",201,"Fabricación de sustancias químicas básicas, abonos y compuestos inorgánicos nitrogenados, plásticos y caucho sintético en formas primarias","ciiu.20",,,,"True","False","False"
"ciiu.2011",2011,"Fabricación de sustancias y productos químicos básicos",,,"ciiu.201",,"False","True","False"
"ciiu.2012",2012,"Fabricación de abonos y compuestos inorgánicos nitrogenados",,,"ciiu.201",,"False","True","False"
"ciiu.2013",2013,"Fabricación de plásticos en formas primarias",,,"ciiu.201",,"False","True","False"
"ciiu.2014",2014,"Fabricación de caucho sintético en formas primarias",,,"ciiu.201",,"False","True","False"
"ciiu.202",202,"Fabricación de otros productos químicos","ciiu.20",,,,"True","False","False"
"ciiu.2021",2021,"Fabricación de plaguicidas y otros productos químicos de uso agropecuario",,,"ciiu.202",,"False","True","False"
"ciiu.2022",2022,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",,,"ciiu.202",,"False","True","False"
"ciiu.2023",2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,,"ciiu.202",,"False","True","False"
"ciiu.2029",2029,"Fabricación de otros productos químicos n.c.p.",,,"ciiu.202",,"False","True","False"
"ciiu.203",203,"Fabricación de fibras sintéticas y artificiales","ciiu.20",,,,"True","False","False"
"ciiu.2030",2030,"Fabricación de fibras sintéticas y artificiales",,,"ciiu.203",,"False","True","False"
"ciiu.97",97,"Actividades de los hogares individuales como empleadores de personal doméstico",,,,"ciiu.20","False","False","True"
"ciiu.970",970,"Actividades de los hogares individuales como empleadores de personal doméstico","ciiu.97",,,,"True","False","False"
"ciiu.9700",9700,"Actividades de los hogares individuales como empleadores de personal doméstico",,,"ciiu.970",,"False","True","False"
"ciiu.98",98,"Actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio",,,,"ciiu.20","False","False","True"
"ciiu.981",981,"Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio","ciiu.98",,,,"True","False","False"
"ciiu.9810",9810,"Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio",,,"ciiu.981",,"False","True","False"
"ciiu.982",982,"Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio","ciiu.98",,,,"True","False","False"
"ciiu.9820",9820,"Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio",,,"ciiu.982",,"False","True","False"
"ciiu.21","SECCIÓN U","ACTIVIDADES DE ORGANIZACIONES Y ENTIDADES EXTRATERRITORIALES ",,,,,"False","False","False"
"ciiu.210",210,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","ciiu.21",,,,"True","False","False"
"ciiu.2100",2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,,"ciiu.210",,"False","True","False"
"ciiu.99",99,"Actividades de organizaciones y entidades extraterritoriales",,,,"ciiu.21","False","False","True"
"ciiu.990",990,"Actividades de organizaciones y entidades extraterritoriales","ciiu.99",,,,"True","False","False"
"ciiu.9900",9900,"Actividades de organizaciones y entidades extraterritoriales",,,,,"False","True","False"
